Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
REAL SOCIEDAD,VALENCIA,2-0,0-0,5.6,7.3,5.4,50,50,8.0,7.0,24.0,9.0,5.0,25.0,80.0,19.0,23.0,16.0,3.0,0.0,0.0,6.0,3.0,10.0,1.0,6.0,19.0,76.0,15.0,27.0,13.0,4.0,0.0,0.0
LAS PALMAS,MÁLAGA,1-1,0-0,4.0,6.4,6.3,59,41,2.0,3.0,5.0,0.0,2.0,24.0,84.0,19.0,18.0,21.0,5.0,0.0,0.0,6.0,3.0,11.0,2.0,5.0,20.0,76.0,12.0,11.0,11.0,4.0,0.0,0.0
EIBAR,ESPANYOL,2-1,1-1,5.9,6.7,5.6,52,48,9.0,6.0,20.0,5.0,8.0,32.0,74.0,19.0,18.0,13.0,3.0,0.0,0.0,2.0,4.0,7.0,1.0,2.0,19.0,69.0,19.0,21.0,15.0,2.0,0.0,0.0
CELTA,ATLETICO MADRID,0-2,0-0,3.7,5.6,7.9,56,44,2.0,1.0,6.0,3.0,4.0,28.0,80.0,16.0,9.0,14.0,2.0,0.0,0.0,5.0,3.0,10.0,2.0,4.0,25.0,74.0,12.0,15.0,14.0,1.0,0.0,0.0
SEVILLA FC,MÁLAGA,2-1,2-0,5.6,6.5,5.5,53,47,3.0,4.0,8.0,1.0,6.0,11.0,81.0,12.0,39.0,21.0,3.0,1.0,0.0,5.0,3.0,14.0,6.0,4.0,17.0,69.0,18.0,7.0,21.0,3.0,1.0,0.0
CELTA,LEVANTE,4-3,2-0,9.8,6.6,6.0,57,43,3.0,6.0,14.0,5.0,6.0,35.0,76.0,10.0,15.0,14.0,1.0,0.0,0.0,7.0,7.0,17.0,3.0,2.0,22.0,66.0,26.0,19.0,16.0,4.0,0.0,0.0
VILLARREAL,REAL BETIS,0-0,0-0,2.6,6.4,6.6,50,50,4.0,2.0,9.0,3.0,7.0,22.0,78.0,14.0,21.0,12.0,2.0,0.0,0.0,7.0,2.0,15.0,6.0,11.0,24.0,79.0,15.0,27.0,11.0,1.0,0.0,0.0
REAL SOCIEDAD,DEPORTIVO,1-1,0-1,5.4,6.6,6.5,64,36,6.0,6.0,16.0,4.0,9.0,26.0,84.0,16.0,13.0,9.0,1.0,0.0,0.0,3.0,4.0,7.0,0.0,4.0,20.0,69.0,13.0,28.0,11.0,3.0,0.0,0.0
VALENCIA,RAYO VALLECANO,2-2,0-1,8.8,5.7,7.3,51,49,3.0,5.0,13.0,5.0,7.0,39.0,76.0,19.0,22.0,17.0,1.0,0.0,0.0,5.0,8.0,18.0,5.0,9.0,18.0,77.0,14.0,30.0,20.0,3.0,0.0,0.0
REAL MADRID,GIJÓN,5-1,5-0,5.9,8.2,4.8,67,33,4.0,9.0,17.0,4.0,4.0,16.0,92.0,7.0,11.0,10.0,1.0,0.0,0.0,4.0,2.0,9.0,3.0,4.0,20.0,79.0,2.0,10.0,15.0,1.0,0.0,0.0
GETAFE,ESPANYOL,3-1,2-1,7.8,6.6,5.8,36,64,10.0,4.0,18.0,4.0,3.0,18.0,75.0,13.0,21.0,12.0,2.0,0.0,0.0,7.0,6.0,13.0,0.0,7.0,23.0,84.0,11.0,14.0,13.0,2.0,0.0,0.0
LAS PALMAS,ATLETICO MADRID,0-3,0-1,5.2,5.8,7.9,59,41,5.0,3.0,11.0,3.0,3.0,29.0,85.0,11.0,16.0,7.0,0.0,0.0,0.0,1.0,5.0,11.0,5.0,4.0,22.0,76.0,16.0,16.0,21.0,2.0,0.0,0.0
BARCELONA,ATHLETIC,6-0,2-0,6.2,9.0,3.4,76,24,10.0,8.0,20.0,2.0,6.0,12.0,87.0,4.0,8.0,6.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,2.0,14.0,62.0,12.0,22.0,7.0,2.0,0.0,1.0
EIBAR,GRANADA,5-1,2-0,5.0,8.3,4.4,54,46,2.0,7.0,12.0,3.0,3.0,34.0,72.0,23.0,19.0,11.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,21.0,65.0,10.0,22.0,17.0,4.0,0.0,0.0
GIJÓN,REAL SOCIEDAD,5-1,3-1,5.8,8.5,4.3,43,57,2.0,7.0,11.0,2.0,6.0,21.0,71.0,16.0,31.0,13.0,2.0,0.0,0.0,4.0,3.0,9.0,2.0,2.0,29.0,80.0,19.0,17.0,12.0,2.0,0.0,0.0
MÁLAGA,BARCELONA,1-2,1-1,6.3,6.4,6.1,34,66,4.0,9.0,15.0,2.0,4.0,16.0,68.0,12.0,12.0,16.0,3.0,0.0,0.0,4.0,6.0,12.0,2.0,3.0,32.0,85.0,8.0,21.0,9.0,3.0,0.0,0.0
ESPANYOL,VILLARREAL,2-2,2-1,8.0,6.0,6.5,45,55,4.0,5.0,11.0,2.0,3.0,11.0,80.0,17.0,22.0,12.0,4.0,1.0,0.0,7.0,5.0,14.0,2.0,9.0,23.0,81.0,10.0,13.0,15.0,1.0,0.0,0.0
GRANADA,GETAFE,3-2,2-0,8.0,7.2,5.0,50,50,9.0,9.0,20.0,2.0,5.0,30.0,75.0,14.0,17.0,12.0,2.0,0.0,0.0,4.0,2.0,9.0,3.0,3.0,29.0,74.0,9.0,22.0,16.0,2.0,0.0,0.0
RAYO VALLECANO,CELTA,3-0,3-0,6.1,8.7,3.8,56,44,13.0,10.0,26.0,3.0,7.0,35.0,70.0,18.0,14.0,20.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,27.0,58.0,23.0,27.0,13.0,4.0,0.0,0.0
ATHLETIC,EIBAR,5-2,3-1,7.1,7.6,4.9,55,45,5.0,5.0,10.0,0.0,7.0,30.0,71.0,23.0,16.0,13.0,2.0,0.0,0.0,6.0,2.0,9.0,1.0,2.0,30.0,68.0,20.0,27.0,14.0,2.0,0.0,0.0
ATLETICO MADRID,SEVILLA FC,0-0,0-0,3.2,6.4,5.7,69,31,12.0,3.0,20.0,5.0,8.0,24.0,82.0,23.0,24.0,13.0,5.0,0.0,0.0,3.0,1.0,7.0,3.0,5.0,18.0,57.0,23.0,28.0,13.0,4.0,1.0,0.0
DEPORTIVO,VALENCIA,1-1,1-0,5.0,6.6,6.1,48,52,4.0,2.0,10.0,4.0,8.0,23.0,75.0,13.0,21.0,13.0,3.0,0.0,0.0,5.0,3.0,10.0,2.0,6.0,28.0,78.0,16.0,22.0,9.0,2.0,0.0,0.0
REAL BETIS,REAL MADRID,1-1,1-0,4.9,6.1,7.2,36,64,2.0,2.0,4.0,0.0,1.0,13.0,72.0,11.0,26.0,17.0,3.0,0.0,0.0,7.0,8.0,18.0,3.0,9.0,24.0,88.0,18.0,9.0,13.0,2.0,0.0,0.0
LEVANTE,LAS PALMAS,3-2,1-0,8.4,6.7,5.6,30,70,1.0,8.0,12.0,3.0,2.0,10.0,70.0,13.0,17.0,22.0,3.0,1.0,0.0,4.0,4.0,13.0,5.0,4.0,20.0,86.0,10.0,12.0,11.0,4.0,0.0,0.0
BARCELONA,ATLETICO MADRID,2-1,2-1,6.2,7.6,5.8,71,29,4.0,4.0,10.0,2.0,8.0,11.0,89.0,13.0,16.0,7.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,6.0,14.0,75.0,7.0,14.0,18.0,4.0,1.0,1.0
GETAFE,ATHLETIC,0-1,0-1,3.2,5.8,6.4,58,42,5.0,3.0,9.0,1.0,7.0,22.0,72.0,8.0,17.0,13.0,3.0,1.0,0.0,6.0,3.0,12.0,3.0,5.0,28.0,64.0,23.0,21.0,18.0,5.0,0.0,0.0
EIBAR,MÁLAGA,1-2,0-1,5.7,5.3,7.3,57,43,6.0,3.0,11.0,2.0,1.0,43.0,64.0,23.0,12.0,9.0,1.0,0.0,0.0,3.0,4.0,7.0,0.0,2.0,32.0,59.0,28.0,28.0,15.0,3.0,0.0,0.0
VILLARREAL,GRANADA,1-0,0-0,3.5,7.5,5.3,56,44,5.0,7.0,12.0,0.0,8.0,24.0,80.0,16.0,11.0,10.0,4.0,0.0,0.0,3.0,2.0,7.0,2.0,0.0,27.0,74.0,13.0,26.0,11.0,3.0,0.0,0.0
REAL SOCIEDAD,REAL BETIS,2-1,2-0,4.9,7.2,6.0,46,54,3.0,4.0,11.0,4.0,3.0,29.0,77.0,12.0,15.0,13.0,1.0,0.0,0.0,3.0,1.0,8.0,4.0,4.0,32.0,79.0,13.0,17.0,9.0,4.0,0.0,0.0
SEVILLA FC,LEVANTE,3-1,1-0,7.0,7.2,5.5,47,53,5.0,8.0,14.0,1.0,5.0,13.0,80.0,12.0,17.0,8.0,1.0,0.0,0.0,12.0,4.0,22.0,6.0,9.0,10.0,82.0,7.0,21.0,8.0,1.0,0.0,0.0
VALENCIA,GIJÓN,0-1,0-0,3.4,5.1,7.5,63,37,11.0,2.0,15.0,2.0,6.0,29.0,79.0,24.0,13.0,15.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,3.0,29.0,62.0,12.0,26.0,21.0,2.0,0.0,0.0
LAS PALMAS,CELTA,2-1,1-1,6.2,7.2,4.9,58,42,4.0,5.0,13.0,4.0,7.0,23.0,80.0,14.0,13.0,13.0,6.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,16.0,74.0,13.0,22.0,18.0,4.0,1.0,0.0
REAL MADRID,ESPANYOL,6-0,4-0,7.0,8.7,3.8,68,32,7.0,7.0,18.0,4.0,3.0,18.0,89.0,12.0,7.0,20.0,1.0,0.0,0.0,6.0,5.0,15.0,4.0,1.0,15.0,77.0,7.0,22.0,20.0,5.0,0.0,0.0
DEPORTIVO,RAYO VALLECANO,2-2,1-2,6.5,6.2,6.3,52,48,9.0,5.0,17.0,3.0,5.0,38.0,67.0,25.0,22.0,6.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,4.0,36.0,64.0,14.0,26.0,15.0,0.0,0.0,0.0
MÁLAGA,GETAFE,3-0,3-0,4.6,8.4,4.8,45,55,3.0,4.0,8.0,1.0,4.0,28.0,74.0,17.0,21.0,10.0,3.0,0.0,0.0,3.0,2.0,6.0,1.0,6.0,29.0,81.0,20.0,25.0,10.0,3.0,0.0,0.0
ATLETICO MADRID,EIBAR,3-1,0-0,5.4,7.1,5.3,53,47,6.0,4.0,13.0,3.0,5.0,27.0,69.0,26.0,13.0,15.0,2.0,0.0,0.0,4.0,2.0,6.0,0.0,2.0,31.0,63.0,24.0,10.0,18.0,3.0,0.0,0.0
RAYO VALLECANO,LAS PALMAS,2-0,1-0,4.7,6.7,5.6,51,49,8.0,8.0,18.0,2.0,5.0,28.0,73.0,22.0,11.0,16.0,3.0,0.0,0.0,5.0,4.0,9.0,0.0,5.0,27.0,74.0,20.0,20.0,15.0,1.0,0.0,0.0
ATHLETIC,VILLARREAL,0-0,0-0,2.3,5.7,6.2,61,39,7.0,1.0,10.0,2.0,5.0,24.0,78.0,18.0,15.0,19.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,25.0,65.0,18.0,23.0,20.0,5.0,1.0,0.0
GIJÓN,DEPORTIVO,1-1,1-1,3.7,6.4,6.7,45,55,6.0,2.0,11.0,3.0,4.0,33.0,64.0,15.0,15.0,10.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,3.0,30.0,72.0,15.0,18.0,13.0,2.0,0.0,0.0
LEVANTE,BARCELONA,0-2,0-1,4.8,5.5,7.3,30,70,6.0,3.0,11.0,2.0,2.0,22.0,72.0,5.0,22.0,15.0,4.0,0.0,0.0,7.0,4.0,11.0,0.0,5.0,23.0,86.0,8.0,17.0,10.0,3.0,0.0,0.0
REAL BETIS,VALENCIA,1-0,0-0,2.8,6.9,5.7,44,56,4.0,2.0,6.0,0.0,4.0,29.0,65.0,26.0,38.0,17.0,4.0,0.0,0.0,4.0,2.0,7.0,1.0,5.0,24.0,70.0,36.0,14.0,19.0,6.0,1.0,0.0
CELTA,SEVILLA FC,1-1,0-1,5.3,6.6,5.4,74,26,14.0,5.0,25.0,6.0,10.0,20.0,90.0,16.0,21.0,15.0,3.0,0.0,0.0,4.0,2.0,9.0,3.0,5.0,14.0,63.0,13.0,20.0,16.0,4.0,1.0,0.0
GRANADA,REAL MADRID,1-2,0-1,5.7,6.0,7.1,36,64,4.0,2.0,14.0,8.0,3.0,18.0,75.0,12.0,17.0,20.0,3.0,0.0,0.0,7.0,4.0,14.0,3.0,6.0,22.0,85.0,8.0,13.0,8.0,2.0,0.0,0.0
ESPANYOL,REAL SOCIEDAD,0-5,0-2,5.4,4.6,9.1,65,35,3.0,1.0,5.0,1.0,4.0,24.0,77.0,24.0,28.0,13.0,1.0,0.0,0.0,5.0,6.0,12.0,1.0,5.0,27.0,64.0,17.0,37.0,11.0,2.0,0.0,0.0
GIJÓN,RAYO VALLECANO,2-2,2-1,7.5,6.3,6.1,38,62,6.0,5.0,11.0,0.0,3.0,23.0,66.0,8.0,22.0,14.0,3.0,0.0,0.0,7.0,4.0,15.0,4.0,7.0,24.0,83.0,10.0,13.0,12.0,4.0,0.0,0.0
REAL MADRID,ATHLETIC,4-2,3-1,9.3,7.4,5.4,60,40,5.0,9.0,19.0,5.0,5.0,19.0,86.0,18.0,14.0,6.0,2.0,1.0,0.0,6.0,3.0,10.0,1.0,2.0,18.0,77.0,10.0,11.0,8.0,2.0,0.0,0.0
VILLARREAL,MÁLAGA,1-0,1-0,3.0,6.7,5.8,51,49,4.0,5.0,12.0,3.0,5.0,18.0,74.0,14.0,18.0,13.0,2.0,0.0,0.0,5.0,2.0,7.0,0.0,1.0,19.0,72.0,22.0,19.0,15.0,1.0,0.0,0.0
VALENCIA,ESPANYOL,2-1,0-0,6.4,6.6,6.0,58,42,6.0,4.0,17.0,7.0,9.0,24.0,82.0,22.0,23.0,8.0,1.0,0.0,0.0,10.0,6.0,20.0,4.0,9.0,21.0,68.0,11.0,20.0,19.0,3.0,0.0,0.0
DEPORTIVO,REAL BETIS,2-2,1-2,7.5,8.1,5.3,56,44,9.0,11.0,25.0,5.0,11.0,26.0,70.0,18.0,6.0,14.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,29.0,66.0,8.0,38.0,13.0,0.0,0.0,0.0
REAL SOCIEDAD,GRANADA,3-0,2-0,5.8,8.0,5.7,48,52,5.0,6.0,12.0,1.0,7.0,29.0,71.0,17.0,24.0,9.0,1.0,0.0,0.0,9.0,2.0,15.0,4.0,13.0,41.0,73.0,13.0,13.0,18.0,2.0,0.0,0.0
SEVILLA FC,LAS PALMAS,2-0,0-0,4.6,6.9,5.8,53,47,3.0,5.0,9.0,1.0,8.0,21.0,82.0,10.0,6.0,15.0,1.0,0.0,0.0,6.0,3.0,11.0,2.0,3.0,12.0,81.0,14.0,40.0,11.0,3.0,0.0,0.0
GETAFE,ATLETICO MADRID,0-1,0-1,3.0,6.0,7.5,56,44,5.0,0.0,11.0,6.0,5.0,27.0,88.0,6.0,14.0,9.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,5.0,15.0,81.0,8.0,18.0,9.0,3.0,0.0,0.0
EIBAR,LEVANTE,2-0,1-0,5.0,7.0,5.1,47,53,7.0,7.0,16.0,2.0,8.0,30.0,72.0,20.0,25.0,16.0,3.0,0.0,0.0,4.0,3.0,8.0,1.0,2.0,29.0,75.0,27.0,37.0,12.0,2.0,0.0,0.0
BARCELONA,CELTA,6-1,1-1,7.5,8.7,4.2,63,37,9.0,11.0,20.0,0.0,1.0,28.0,82.0,7.0,3.0,10.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,1.0,11.0,70.0,9.0,15.0,16.0,4.0,0.0,0.0
LEVANTE,GETAFE,3-0,2-0,5.9,7.3,5.6,47,53,5.0,6.0,12.0,1.0,6.0,19.0,66.0,25.0,34.0,12.0,2.0,0.0,0.0,4.0,6.0,14.0,4.0,8.0,29.0,75.0,13.0,17.0,13.0,2.0,0.0,0.0
LAS PALMAS,BARCELONA,1-2,1-2,6.0,5.8,7.0,47,53,9.0,3.0,16.0,4.0,3.0,10.0,86.0,6.0,13.0,10.0,1.0,0.0,0.0,1.0,7.0,12.0,4.0,6.0,17.0,87.0,7.0,19.0,13.0,2.0,0.0,0.0
ESPANYOL,DEPORTIVO,1-0,0-0,4.0,6.4,5.6,38,62,5.0,9.0,16.0,2.0,7.0,22.0,70.0,23.0,25.0,19.0,3.0,0.0,0.0,10.0,3.0,17.0,4.0,4.0,24.0,80.0,25.0,22.0,4.0,1.0,0.0,0.0
REAL BETIS,GIJÓN,1-1,0-0,4.6,6.5,7.1,54,46,5.0,6.0,18.0,7.0,10.0,35.0,77.0,17.0,25.0,15.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,19.0,70.0,13.0,29.0,25.0,3.0,0.0,0.0
CELTA,EIBAR,3-2,2-0,8.1,6.7,5.3,63,37,5.0,9.0,14.0,0.0,6.0,26.0,79.0,19.0,9.0,6.0,3.0,0.0,0.0,2.0,3.0,7.0,2.0,1.0,22.0,62.0,18.0,21.0,25.0,2.0,0.0,0.0
RAYO VALLECANO,SEVILLA FC,2-2,1-2,7.9,5.5,5.9,62,38,8.0,5.0,14.0,1.0,3.0,29.0,75.0,25.0,27.0,14.0,6.0,0.0,0.0,5.0,7.0,14.0,2.0,17.0,28.0,54.0,22.0,29.0,23.0,2.0,0.0,0.0
MÁLAGA,REAL MADRID,1-1,0-1,5.9,6.5,5.7,38,62,3.0,5.0,11.0,3.0,6.0,10.0,73.0,10.0,22.0,14.0,5.0,0.0,0.0,5.0,7.0,14.0,2.0,6.0,19.0,86.0,14.0,15.0,12.0,2.0,0.0,0.0
ATHLETIC,REAL SOCIEDAD,0-1,0-1,3.0,5.5,6.7,60,40,4.0,2.0,9.0,3.0,9.0,37.0,71.0,31.0,10.0,21.0,6.0,0.0,0.0,3.0,4.0,9.0,2.0,3.0,29.0,62.0,18.0,41.0,16.0,6.0,0.0,0.0
GRANADA,VALENCIA,1-2,0-0,6.8,5.4,7.4,54,46,7.0,4.0,15.0,4.0,6.0,24.0,81.0,14.0,7.0,18.0,2.0,0.0,0.0,1.0,6.0,10.0,3.0,3.0,26.0,78.0,17.0,18.0,18.0,3.0,0.0,0.0
ATLETICO MADRID,VILLARREAL,0-0,0-0,2.1,6.8,6.1,60,40,7.0,4.0,13.0,2.0,10.0,31.0,77.0,23.0,6.0,11.0,2.0,0.0,0.0,4.0,0.0,5.0,1.0,2.0,20.0,69.0,23.0,42.0,13.0,2.0,0.0,0.0
EIBAR,LAS PALMAS,0-1,0-1,3.5,5.5,7.7,51,49,2.0,4.0,10.0,4.0,6.0,21.0,69.0,13.0,15.0,16.0,4.0,0.0,0.0,7.0,4.0,12.0,1.0,6.0,30.0,71.0,6.0,26.0,9.0,1.0,0.0,0.0
REAL MADRID,ATLETICO MADRID,0-1,0-0,3.8,6.0,7.3,69,31,8.0,3.0,15.0,4.0,2.0,26.0,86.0,20.0,15.0,15.0,3.0,0.0,0.0,3.0,5.0,9.0,1.0,5.0,28.0,69.0,16.0,28.0,13.0,4.0,0.0,0.0
GETAFE,CELTA,0-1,0-0,3.7,5.8,6.7,52,48,8.0,2.0,14.0,4.0,4.0,19.0,73.0,13.0,20.0,11.0,3.0,0.0,0.0,5.0,3.0,9.0,1.0,5.0,27.0,69.0,12.0,24.0,15.0,4.0,0.0,0.0
GIJÓN,ESPANYOL,2-4,1-1,8.7,4.8,7.5,54,46,8.0,5.0,13.0,0.0,5.0,26.0,76.0,11.0,20.0,14.0,5.0,0.0,1.0,3.0,7.0,12.0,2.0,2.0,22.0,73.0,12.0,33.0,14.0,2.0,0.0,0.0
REAL BETIS,RAYO VALLECANO,2-2,2-0,7.9,6.2,6.9,40,60,7.0,4.0,20.0,9.0,8.0,22.0,67.0,15.0,23.0,15.0,2.0,0.0,0.0,5.0,4.0,11.0,2.0,8.0,28.0,76.0,16.0,18.0,15.0,3.0,0.0,0.0
REAL SOCIEDAD,MÁLAGA,1-1,0-0,4.6,5.6,6.8,58,42,5.0,3.0,10.0,2.0,8.0,32.0,73.0,27.0,10.0,17.0,4.0,0.0,0.0,2.0,3.0,8.0,3.0,3.0,20.0,69.0,16.0,32.0,14.0,5.0,0.0,0.0
VILLARREAL,LEVANTE,3-0,2-0,4.5,7.9,5.2,51,49,6.0,3.0,9.0,0.0,3.0,24.0,85.0,9.0,9.0,15.0,0.0,0.0,0.0,3.0,1.0,7.0,3.0,4.0,16.0,83.0,13.0,13.0,12.0,3.0,1.0,0.0
VALENCIA,ATHLETIC,0-3,0-0,5.2,5.0,8.4,51,49,3.0,3.0,9.0,3.0,7.0,21.0,82.0,20.0,8.0,9.0,2.0,0.0,0.0,5.0,4.0,13.0,4.0,7.0,19.0,80.0,16.0,15.0,13.0,0.0,0.0,0.0
DEPORTIVO,GRANADA,0-1,0-1,3.3,5.7,6.4,65,35,6.0,2.0,14.0,6.0,6.0,26.0,83.0,14.0,8.0,12.0,2.0,0.0,1.0,5.0,3.0,10.0,2.0,6.0,20.0,70.0,13.0,52.0,12.0,3.0,0.0,0.0
BARCELONA,SEVILLA FC,2-1,1-1,6.6,7.0,5.9,68,32,4.0,8.0,17.0,5.0,6.0,20.0,86.0,8.0,15.0,13.0,3.0,0.0,0.0,6.0,3.0,11.0,2.0,7.0,17.0,69.0,8.0,16.0,10.0,2.0,0.0,0.0
ATLETICO MADRID,REAL SOCIEDAD,3-0,1-0,5.0,8.1,5.1,53,47,4.0,5.0,12.0,3.0,8.0,25.0,83.0,13.0,19.0,19.0,1.0,0.0,0.0,5.0,1.0,7.0,1.0,1.0,20.0,83.0,10.0,19.0,10.0,2.0,0.0,0.0
LAS PALMAS,GETAFE,4-0,2-0,5.8,8.6,3.9,57,43,4.0,5.0,11.0,2.0,2.0,13.0,85.0,15.0,26.0,20.0,5.0,0.0,0.0,4.0,2.0,10.0,4.0,6.0,21.0,79.0,10.0,8.0,12.0,3.0,1.0,0.0
MÁLAGA,VALENCIA,1-2,1-1,4.8,5.7,6.4,46,54,7.0,1.0,11.0,3.0,4.0,30.0,67.0,20.0,20.0,19.0,6.0,0.0,0.0,3.0,2.0,12.0,7.0,5.0,29.0,73.0,21.0,32.0,16.0,5.0,0.0,0.0
SEVILLA FC,EIBAR,1-0,1-0,4.4,6.5,6.1,53,47,6.0,4.0,14.0,4.0,12.0,17.0,79.0,16.0,19.0,12.0,1.0,0.0,0.0,4.0,6.0,11.0,1.0,6.0,24.0,78.0,19.0,25.0,13.0,3.0,1.0,0.0
ATHLETIC,DEPORTIVO,4-1,2-0,5.4,7.5,5.3,55,45,5.0,6.0,13.0,2.0,1.0,27.0,79.0,19.0,12.0,5.0,1.0,0.0,0.0,3.0,4.0,8.0,1.0,2.0,15.0,76.0,19.0,14.0,14.0,3.0,0.0,0.0
CELTA,VILLARREAL,0-0,0-0,2.6,6.8,6.5,69,31,4.0,4.0,11.0,3.0,9.0,24.0,85.0,11.0,7.0,8.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,2.0,16.0,71.0,5.0,46.0,18.0,5.0,0.0,0.0
LEVANTE,REAL MADRID,1-3,1-2,7.6,4.5,8.0,47,53,8.0,4.0,12.0,0.0,3.0,20.0,83.0,13.0,21.0,12.0,2.0,0.0,0.0,10.0,8.0,21.0,3.0,10.0,18.0,85.0,13.0,21.0,11.0,1.0,0.0,0.0
GRANADA,GIJÓN,2-0,0-0,4.6,7.4,4.5,55,45,2.0,8.0,13.0,3.0,4.0,23.0,78.0,21.0,13.0,24.0,7.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,27.0,71.0,10.0,19.0,13.0,4.0,1.0,0.0
ESPANYOL,REAL BETIS,0-3,0-2,4.8,4.9,7.9,53,47,8.0,3.0,15.0,4.0,5.0,22.0,73.0,12.0,5.0,20.0,4.0,0.0,0.0,1.0,6.0,9.0,2.0,0.0,25.0,73.0,18.0,35.0,13.0,2.0,0.0,0.0
RAYO VALLECANO,BARCELONA,1-5,0-2,7.5,3.8,7.7,36,64,3.0,4.0,8.0,1.0,3.0,23.0,75.0,9.0,17.0,17.0,0.0,0.0,2.0,9.0,8.0,20.0,3.0,5.0,21.0,83.0,12.0,9.0,9.0,2.0,0.0,0.0
REAL MADRID,CELTA,7-1,1-0,7.6,9.6,3.8,56,44,3.0,12.0,20.0,5.0,10.0,15.0,85.0,8.0,6.0,13.0,2.0,0.0,0.0,2.0,3.0,8.0,3.0,5.0,13.0,81.0,9.0,21.0,12.0,3.0,0.0,0.0
VILLARREAL,LAS PALMAS,0-1,0-1,3.2,5.5,7.8,57,43,7.0,2.0,13.0,4.0,6.0,21.0,82.0,13.0,6.0,9.0,1.0,0.0,0.0,5.0,3.0,10.0,2.0,2.0,16.0,80.0,11.0,34.0,8.0,2.0,0.0,0.0
GETAFE,SEVILLA FC,1-1,0-0,4.7,6.0,6.6,49,51,6.0,4.0,14.0,4.0,10.0,21.0,70.0,7.0,18.0,12.0,5.0,0.0,0.0,2.0,4.0,7.0,1.0,9.0,17.0,73.0,12.0,28.0,14.0,2.0,0.0,0.0
DEPORTIVO,MÁLAGA,3-3,1-1,8.8,6.1,5.6,55,45,3.0,7.0,14.0,4.0,10.0,17.0,76.0,17.0,9.0,11.0,5.0,0.0,0.0,3.0,2.0,5.0,0.0,4.0,20.0,70.0,23.0,18.0,13.0,3.0,1.0,0.0
REAL BETIS,GRANADA,2-0,0-0,5.3,6.6,5.2,43,57,6.0,4.0,11.0,1.0,6.0,20.0,73.0,21.0,26.0,9.0,4.0,1.0,0.0,5.0,4.0,10.0,1.0,4.0,21.0,81.0,16.0,19.0,19.0,7.0,0.0,1.0
EIBAR,BARCELONA,0-4,0-2,5.0,4.1,9.0,31,69,5.0,0.0,7.0,2.0,6.0,30.0,70.0,9.0,16.0,18.0,3.0,0.0,0.0,1.0,7.0,10.0,2.0,2.0,12.0,89.0,7.0,20.0,10.0,2.0,0.0,0.0
REAL SOCIEDAD,LEVANTE,1-1,1-1,4.4,6.5,6.6,58,42,7.0,3.0,15.0,5.0,10.0,25.0,80.0,11.0,18.0,12.0,4.0,0.0,0.0,4.0,3.0,10.0,3.0,3.0,25.0,72.0,15.0,41.0,16.0,3.0,0.0,0.0
GIJÓN,ATHLETIC,0-2,0-1,3.8,5.4,7.3,46,54,3.0,1.0,5.0,1.0,3.0,25.0,74.0,13.0,22.0,17.0,1.0,0.0,0.0,4.0,6.0,10.0,0.0,0.0,30.0,77.0,22.0,15.0,14.0,2.0,1.0,0.0
VALENCIA,ATLETICO MADRID,1-3,1-1,6.8,5.2,7.7,44,56,3.0,3.0,10.0,4.0,6.0,20.0,76.0,30.0,15.0,13.0,2.0,1.0,0.0,12.0,5.0,20.0,3.0,7.0,29.0,80.0,19.0,27.0,11.0,1.0,0.0,0.0
ESPANYOL,RAYO VALLECANO,2-1,1-0,5.4,6.5,5.3,33,67,1.0,8.0,9.0,0.0,8.0,19.0,62.0,16.0,20.0,16.0,4.0,1.0,0.0,4.0,1.0,7.0,2.0,3.0,36.0,82.0,17.0,24.0,15.0,4.0,0.0,0.0
